name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded
Marcus Bettinelli,Chelsea,Wolverhampton,,False,0,0,0.0,0,0,-1,0,0,,0,2513,-0.2,0,0.0,0.0,0.0,0.0,Chelsea,True,Crystal Palace,,0.88,0.0,0.0,0.0
Marcus Bettinelli,Chelsea,Crystal Palace,,True,0,0,0.0,0,0,0,0,0,,0,2634,-0.2,0,0.0,0.0,0.0,0.0,Chelsea,False,Luton,,,0.0,0.0,0.0
Marcus Bettinelli,Chelsea,Luton,,False,0,0,0.0,0,0,0,0,0,,0,2655,-0.2,0,0.0,0.0,0.0,0.0,Chelsea,True,Fulham,,-0.13,0.0,0.0,0.0
Marcus Bettinelli,Chelsea,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,2744,-0.2,0,0.0,0.0,0.0,0.0,Chelsea,False,Liverpool,,-1.01,0.0,0.0,0.0
Marcus Bettinelli,Chelsea,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,2832,-0.2,0,0.0,0.0,0.0,0.0,Chelsea,True,Wolverhampton,,0.05,0.0,0.0,0.0
Marcus Bettinelli,Chelsea,Wolverhampton,2024-02-04,True,0,0,0.0,0,0,0,0,0,0.56,0,2873,0.0,0,0.0,0.0,0.0,0.0,Chelsea,False,Crystal Palace,,0.38,0.0,0.0,0.0
Marcus Bettinelli,Chelsea,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,2956,0.0,0,0.0,0.0,0.0,0.0,Chelsea,False,Manchester City,,-1.32,0.0,0.0,0.0
Marcus Bettinelli,Chelsea,Manchester City,2024-02-17,False,0,0,0.0,0,0,0,0,0,0.25,0,3107,0.0,0,0.0,0.0,0.0,0.0,Chelsea,False,Brentford,,-0.53,0.0,0.0,0.0
Marcus Bettinelli,Chelsea,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,3185,0.0,0,0.0,0.0,0.0,0.0,Chelsea,True,Newcastle United,,0.55,0.0,0.0,0.0
Marcus Bettinelli,Chelsea,Newcastle United,,True,0,0,0.0,0,0,0,0,0,,0,3223,0.0,0,0.0,0.0,0.0,0.0,Chelsea,True,Burnley,,0.39,0.0,0.0,0.0
Marcus Bettinelli,Chelsea,Burnley,,True,0,0,0.0,0,0,0,0,0,,0,3361,0.0,0,0.0,0.0,0.0,0.0,Chelsea,True,Manchester United,,0.38,0.0,0.0,0.0
Marcus Bettinelli,Chelsea,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,3391,0.0,0,0.0,0.0,0.0,0.0,Chelsea,False,Sheffield,,-0.61,0.0,0.0,0.0
Marcus Bettinelli,Chelsea,Sheffield,,False,0,0,0.0,0,0,0,0,0,,0,3433,0.0,0,0.0,0.0,0.0,0.0,Chelsea,True,Everton,,0.53,0.0,0.0,0.0
Marcus Bettinelli,Chelsea,Everton,,True,0,0,0.0,0,0,0,0,0,,0,3548,0.0,0,0.0,0.0,0.0,0.0,Chelsea,False,Arsenal,,-0.48,0.0,0.0,0.0
Marcus Bettinelli,Chelsea,Arsenal,2024-04-23,False,0,0,0.0,0,0,0,0,0,0.0,0,3631,0.0,0,0.0,0.0,0.0,0.0,Chelsea,False,Aston Villa,,0.29,0.0,0.0,0.0
Marcus Bettinelli,Chelsea,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,3644,0.0,0,0.0,0.0,0.0,0.0,Chelsea,True,Tottenham,,0.69,0.0,0.0,0.0
Marcus Bettinelli,Chelsea,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,3644,0.0,0,0.0,0.0,0.0,0.0,Chelsea,True,West Ham,,0.49,0.0,0.0,0.0
Marcus Bettinelli,Chelsea,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,3669,0.0,0,0.0,0.0,0.0,0.0,Chelsea,False,Nottingham Forest,,-0.55,0.0,0.0,0.0
Marcus Bettinelli,Chelsea,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,3725,0.0,0,0.0,0.0,0.0,0.0,Chelsea,False,Brighton,,-0.6,0.0,0.0,0.0
Marcus Bettinelli,Chelsea,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,3725,0.0,0,0.0,0.0,0.0,0.0,Chelsea,True,Bournemouth,,1.22,0.0,0.0,0.0
Marcus Bettinelli,Chelsea,Bournemouth,2024-05-19,True,0,0,0.0,0,0,0,0,0,0.68,0,3806,0.0,0,0.0,0.0,0.0,0.0,Chelsea,True,Manchester City,,-0.96,0.0,0.0,0.0
Kjell Scherpen,Brighton,Luton,,True,0,0,0.0,0,0,0,0,0,,0,106,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,Wolverhampton,,-0.52,0.0,0.0,0.0
Kjell Scherpen,Brighton,Wolverhampton,,False,0,0,0.0,0,0,0,0,0,,0,93,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,West Ham,,0.49,0.0,0.0,0.0
Kjell Scherpen,Brighton,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,86,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Newcastle United,,0.55,0.0,0.0,0.0
Kjell Scherpen,Brighton,Newcastle United,,True,0,0,0.0,0,0,0,0,0,,0,85,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,Manchester United,,-0.63,0.0,0.0,0.0
Kjell Scherpen,Brighton,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,83,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Bournemouth,,1.22,0.0,0.0,0.0
Kjell Scherpen,Brighton,Bournemouth,,True,0,0,0.0,0,0,0,0,0,,0,80,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,Aston Villa,,0.29,0.0,0.0,0.0
Kjell Scherpen,Brighton,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,78,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Liverpool,,0.18,0.0,0.0,0.0
Kjell Scherpen,Brighton,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,75,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,Manchester City,,-1.32,0.0,0.0,0.0
Kjell Scherpen,Brighton,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,75,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Fulham,,-0.13,0.0,0.0,0.0
Kjell Scherpen,Brighton,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,74,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,Everton,,-0.24,0.0,0.0,0.0
Kjell Scherpen,Brighton,Everton,,False,0,0,0.0,0,0,0,0,0,,0,74,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Sheffield,,0.68,0.0,0.0,0.0
Kjell Scherpen,Brighton,Sheffield,,True,0,0,0.0,0,0,0,0,0,,0,74,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,Nottingham Forest,,-0.55,0.0,0.0,0.0
Kjell Scherpen,Brighton,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,74,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,Chelsea,,-0.85,0.0,0.0,0.0
Kjell Scherpen,Brighton,Chelsea,,False,0,0,0.0,0,0,0,0,0,,0,74,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Brentford,,0.79,0.0,0.0,0.0
Kjell Scherpen,Brighton,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,74,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Burnley,,0.39,0.0,0.0,0.0
Kjell Scherpen,Brighton,Burnley,,True,0,0,0.0,0,0,0,0,0,,0,74,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,Arsenal,,-0.48,0.0,0.0,0.0
Kjell Scherpen,Brighton,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,74,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,Crystal Palace,,0.38,0.0,0.0,0.0
Kjell Scherpen,Brighton,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,74,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Tottenham,,0.69,0.0,0.0,0.0
Kjell Scherpen,Brighton,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,74,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,West Ham,,-0.22,0.0,0.0,0.0
Kjell Scherpen,Brighton,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,73,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Wolverhampton,,0.05,0.0,0.0,0.0
Kjell Scherpen,Brighton,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,73,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,Luton,,,0.0,0.0,0.0
Kjell Scherpen,Brighton,Luton,,False,0,0,0.0,0,0,0,0,0,,0,73,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Crystal Palace,,0.88,0.0,0.0,0.0
Kjell Scherpen,Brighton,Crystal Palace,,True,0,0,0.0,0,0,0,0,0,,0,73,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,Tottenham,,-0.36,0.0,0.0,0.0
Kjell Scherpen,Brighton,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,73,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,Sheffield,,-0.61,0.0,0.0,0.0
Kjell Scherpen,Brighton,Sheffield,,False,0,0,0.0,0,0,0,0,0,,0,71,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Everton,,0.53,0.0,0.0,0.0
Kjell Scherpen,Brighton,Everton,,True,0,0,0.0,0,0,0,0,0,,0,71,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,Fulham,,0.86,0.0,0.0,0.0
Kjell Scherpen,Brighton,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,71,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Nottingham Forest,,1.55,0.0,0.0,0.0
Kjell Scherpen,Brighton,Nottingham Forest,,True,0,0,0.0,0,0,0,0,0,,0,71,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,Liverpool,,-1.01,0.0,0.0,0.0
Kjell Scherpen,Brighton,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,71,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,Brentford,,-0.53,0.0,0.0,0.0
Kjell Scherpen,Brighton,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,70,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Arsenal,,-0.11,0.0,0.0,0.0
Kjell Scherpen,Brighton,Arsenal,,True,0,0,0.0,0,0,0,0,0,,0,70,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,Burnley,,0.0,0.0,0.0,0.0
Kjell Scherpen,Brighton,Burnley,,False,0,0,0.0,0,0,0,0,0,,0,70,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Manchester City,,-0.96,0.0,0.0,0.0
Kjell Scherpen,Brighton,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,70,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,Bournemouth,,0.19,0.0,0.0,0.0
Kjell Scherpen,Brighton,Bournemouth,,False,0,0,0.0,0,0,0,0,0,,0,70,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Aston Villa,,0.64,0.0,0.0,0.0
Kjell Scherpen,Brighton,Aston Villa,,True,0,0,0.0,0,0,0,0,0,,0,70,0.0,0,0.0,0.0,0.0,0.0,Brighton,False,Newcastle United,,-0.41,0.0,0.0,0.0
Kjell Scherpen,Brighton,Newcastle United,,False,0,0,0.0,0,0,0,0,0,,0,70,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Chelsea,,-0.25,0.0,0.0,0.0
Kjell Scherpen,Brighton,Chelsea,,True,0,0,0.0,0,0,0,0,0,,0,70,0.0,0,0.0,0.0,0.0,0.0,Brighton,True,Manchester United,,0.38,0.0,0.0,0.0
Mark Gillespie,Newcastle,Aston Villa,,True,0,0,0.0,0,0,0,0,0,,0,6468,0.0,0,0.0,0.0,0.0,0.0,Newcastle,False,Manchester City,,-1.32,0.0,0.0,0.0
Mark Gillespie,Newcastle,Manchester City,2023-08-19,False,0,0,0.0,0,0,0,0,0,0.0,0,7154,0.0,0,0.0,0.0,0.0,0.0,Newcastle,True,Liverpool,,0.18,0.0,0.0,0.0
Mark Gillespie,Newcastle,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,7120,0.0,0,0.0,0.0,0.0,0.0,Newcastle,False,Brighton,,-0.6,0.0,0.0,0.0
Mark Gillespie,Newcastle,Brighton,2023-09-02,False,0,0,0.0,0,0,0,0,0,0.0,0,7039,0.0,0,0.0,0.0,0.0,0.0,Newcastle,True,Brentford,,0.79,0.0,0.0,0.0
Mark Gillespie,Newcastle,Brentford,2023-09-16,True,0,0,0.0,0,0,0,0,0,0.0,0,7102,0.0,0,0.0,0.0,0.0,0.0,Newcastle,False,Sheffield,,-0.61,0.0,0.0,0.0
Mark Gillespie,Newcastle,Sheffield,,False,0,0,0.0,0,0,0,0,0,,0,6988,0.0,0,0.0,0.0,0.0,0.0,Newcastle,True,Burnley,,0.39,0.0,0.0,0.0
Mark Gillespie,Newcastle,Burnley,,True,0,0,0.0,0,0,0,0,0,,0,7820,0.0,0,0.0,0.0,0.0,0.0,Newcastle,False,West Ham,,-0.22,0.0,0.0,0.0
Mark Gillespie,Newcastle,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,9537,0.0,0,0.0,0.0,0.0,0.0,Newcastle,True,Crystal Palace,,0.88,0.0,0.0,0.0
Mark Gillespie,Newcastle,Crystal Palace,2023-10-21,True,0,0,0.0,0,0,0,0,0,0.0,0,9316,0.0,0,0.0,0.0,0.0,0.0,Newcastle,False,Wolverhampton,,-0.52,0.0,0.0,0.0
Mark Gillespie,Newcastle,Wolverhampton,2023-10-28,False,0,0,0.0,0,0,0,0,0,0.0,0,9301,0.0,0,0.0,0.0,0.0,0.0,Newcastle,True,Arsenal,,-0.11,0.0,0.0,0.0
Mark Gillespie,Newcastle,Arsenal,2023-11-04,True,0,0,0.0,0,0,0,0,0,0.0,0,9402,0.0,0,0.0,0.0,0.0,0.0,Newcastle,False,Bournemouth,,0.19,0.0,0.0,0.0
Mark Gillespie,Newcastle,Bournemouth,,False,0,0,0.0,0,0,0,0,0,,0,9326,0.0,0,0.0,0.0,0.0,0.0,Newcastle,True,Chelsea,,-0.25,0.0,0.0,0.0
Mark Gillespie,Newcastle,Chelsea,2023-11-25,True,0,0,0.0,0,0,0,0,0,0.0,0,9352,0.0,0,0.0,0.0,0.0,0.0,Newcastle,True,Manchester United,,0.38,0.0,0.0,0.0
Mark Gillespie,Newcastle,Manchester United,2023-12-02,True,0,0,0.0,0,0,0,0,0,0.0,0,9159,0.0,0,0.0,0.0,0.0,0.0,Newcastle,False,Everton,,-0.24,0.0,0.0,0.0
Mark Gillespie,Newcastle,Everton,,False,0,0,0.0,0,0,0,0,0,,0,9294,0.0,0,0.0,0.0,0.0,0.0,Newcastle,False,Tottenham,,-0.36,0.0,0.0,0.0
Mark Gillespie,Newcastle,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,9499,0.0,0,0.0,0.0,0.0,0.0,Newcastle,True,Fulham,,-0.13,0.0,0.0,0.0
Mark Gillespie,Newcastle,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,9600,0.0,0,0.0,0.0,0.0,0.0,Newcastle,False,Luton,,,0.0,0.0,0.0
Mark Gillespie,Newcastle,Luton,,False,0,0,0.0,0,0,0,0,0,,0,9465,0.0,0,0.0,0.0,0.0,0.0,Newcastle,True,Nottingham Forest,,1.55,0.0,0.0,0.0
Mark Gillespie,Newcastle,Nottingham Forest,,True,0,0,0.0,0,0,0,0,0,,0,9430,0.0,0,0.0,0.0,0.0,0.0,Newcastle,False,Liverpool,,-1.01,0.0,0.0,0.0
Mark Gillespie,Newcastle,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,9380,0.0,0,0.0,0.0,0.0,0.0,Newcastle,True,Manchester City,,-0.96,0.0,0.0,0.0
Mark Gillespie,Newcastle,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,9176,0.0,0,0.0,0.0,0.0,0.0,Newcastle,False,Aston Villa,,0.29,0.0,0.0,0.0
Mark Gillespie,Newcastle,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,9090,0.0,0,0.0,0.0,0.0,0.0,Newcastle,True,Luton,,,0.0,0.0,0.0
Mark Gillespie,Newcastle,Luton,,True,0,0,0.0,0,0,0,0,0,,0,9068,0.0,0,0.0,0.0,0.0,0.0,Newcastle,False,Nottingham Forest,,-0.55,0.0,0.0,0.0
Mark Gillespie,Newcastle,Nottingham Forest,2024-02-10,False,0,0,0.0,0,0,0,0,0,0.0,0,9026,0.0,0,0.0,0.0,0.0,0.0,Newcastle,True,Bournemouth,,1.22,0.0,0.0,0.0
Mark Gillespie,Newcastle,Bournemouth,2024-02-17,True,0,0,0.0,0,0,0,0,0,0.0,0,9172,0.0,0,0.0,0.0,0.0,0.0,Newcastle,False,Arsenal,,-0.48,0.0,0.0,0.0
Mark Gillespie,Newcastle,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,9115,0.0,0,0.0,0.0,0.0,0.0,Newcastle,True,Wolverhampton,,0.05,0.0,0.0,0.0
Mark Gillespie,Newcastle,Wolverhampton,2024-03-02,True,0,0,0.0,0,0,0,0,0,0.0,0,9047,0.0,0,0.0,0.0,0.0,0.0,Newcastle,False,Chelsea,,-0.85,0.0,0.0,0.0
Mark Gillespie,Newcastle,Chelsea,,False,0,0,0.0,0,0,0,0,0,,0,8996,0.0,0,0.0,0.0,0.0,0.0,Newcastle,True,West Ham,,0.49,0.0,0.0,0.0
Mark Gillespie,Newcastle,West Ham,2024-03-30,True,0,0,0.0,0,0,0,0,0,0.08,0,8926,0.0,0,0.0,0.0,0.0,0.0,Newcastle,True,Everton,,0.53,0.0,0.0,0.0
Mark Gillespie,Newcastle,Everton,,True,0,0,0.0,0,0,0,0,0,,0,8889,0.0,0,0.0,0.0,0.0,0.0,Newcastle,False,Fulham,,0.86,0.0,0.0,0.0
Mark Gillespie,Newcastle,Fulham,2024-04-06,False,0,0,0.0,0,0,0,0,0,0.0,0,8859,0.0,0,0.0,0.0,0.0,0.0,Newcastle,True,Tottenham,,0.69,0.0,0.0,0.0
Mark Gillespie,Newcastle,Tottenham,2024-04-13,True,0,0,0.0,0,0,0,0,0,0.0,0,8839,0.0,0,0.0,0.0,0.0,0.0,Newcastle,False,Crystal Palace,,0.38,0.0,0.0,0.0
Mark Gillespie,Newcastle,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,8758,0.0,0,0.0,0.0,0.0,0.0,Newcastle,True,Sheffield,,0.68,0.0,0.0,0.0
Mark Gillespie,Newcastle,Sheffield,2024-04-27,True,0,0,0.0,0,0,0,0,0,0.0,0,8663,0.0,0,0.0,0.0,0.0,0.0,Newcastle,False,Burnley,,0.0,0.0,0.0,0.0
Mark Gillespie,Newcastle,Burnley,2024-05-04,False,0,0,0.0,0,0,0,0,0,0.0,0,8628,0.0,0,0.0,0.0,0.0,0.0,Newcastle,True,Brighton,,-0.66,0.0,0.0,0.0
Mark Gillespie,Newcastle,Brighton,2024-05-11,True,0,0,0.0,0,0,0,0,0,0.0,0,8526,0.0,0,0.0,0.0,0.0,0.0,Newcastle,False,Manchester United,,-0.63,0.0,0.0,0.0
Mark Gillespie,Newcastle,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,8526,0.0,0,0.0,0.0,0.0,0.0,Newcastle,False,Brentford,,-0.53,0.0,0.0,0.0
Lukasz Fabianski,West Ham,Bournemouth,,False,0,0,0.0,0,0,0,0,0,,0,271867,0.0,0,0.0,0.0,0.0,0.0,West Ham,True,Chelsea,,-0.25,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Chelsea,,True,0,0,0.0,0,0,0,0,0,,0,254949,0.0,0,0.0,0.0,0.0,0.0,West Ham,False,Brighton,,-0.6,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,231206,0.0,0,0.0,0.0,0.0,0.0,West Ham,False,Luton,,,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Luton,,False,0,0,0.0,0,0,0,0,0,,0,208468,0.0,0,0.0,0.0,0.0,0.0,West Ham,True,Manchester City,,-0.96,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,190375,0.0,0,0.0,0.0,0.0,0.0,West Ham,False,Liverpool,,-1.01,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,178436,0.0,0,0.0,0.0,0.0,0.0,West Ham,True,Sheffield,,0.68,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Sheffield,,True,0,0,0.0,0,0,0,0,0,,0,169335,0.0,0,0.0,0.0,0.0,0.0,West Ham,True,Newcastle United,,0.55,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Newcastle United,,True,0,0,0.0,0,0,0,0,0,,0,161392,0.0,0,0.0,0.0,0.0,0.0,West Ham,False,Aston Villa,,0.29,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,156072,0.0,0,0.0,0.0,0.0,0.0,West Ham,True,Everton,,0.53,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Everton,,True,0,0,0.0,0,0,0,0,0,,0,149356,0.0,0,0.0,0.0,0.0,0.0,West Ham,False,Brentford,,-0.53,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,144731,0.0,0,0.0,0.0,0.0,0.0,West Ham,True,Nottingham Forest,,1.55,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Nottingham Forest,,True,0,0,0.0,0,0,0,0,0,,0,142559,0.0,0,0.0,0.0,0.0,0.0,West Ham,False,Burnley,,0.0,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Burnley,,False,0,0,0.0,0,0,0,0,0,,0,140121,0.0,0,0.0,0.0,0.0,0.0,West Ham,True,Crystal Palace,,0.88,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Crystal Palace,,True,0,0,0.0,0,0,0,0,0,,0,137568,0.0,0,0.0,0.0,0.0,3.0,West Ham,False,Tottenham,,-0.36,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Tottenham,2023-12-07,False,90,1,1.74,5,0,3,0,0,0.0,1,134800,0.6,0,6.0,0.0,5.0,1.0,West Ham,False,Fulham,,0.86,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Fulham,2023-12-10,False,90,5,2.34,3,0,1,0,0,0.0,1,143289,0.8,0,11.25,0.0,4.0,8.0,West Ham,True,Wolverhampton,,0.05,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Wolverhampton,2023-12-17,True,90,0,0.65,3,0,8,1,1,0.0,1,144139,2.4,0,15.88,0.33,3.67,0.0,West Ham,True,Manchester United,,0.38,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,149960,2.4,0,15.0,0.33,3.67,0.0,West Ham,False,Arsenal,,-0.48,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,145504,2.4,0,14.21,0.33,3.67,0.0,West Ham,True,Brighton,,-0.66,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Brighton,,True,0,0,0.0,0,0,0,0,0,,0,141835,1.8,0,13.5,0.33,3.67,1.0,West Ham,False,Sheffield,,-0.61,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Sheffield,2024-01-21,False,1,1,0.79,0,0,1,0,0,0.0,0,138420,1.8,0,12.9,0.25,2.75,0.0,West Ham,True,Bournemouth,,1.22,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Bournemouth,,True,0,0,0.0,0,0,0,0,0,,0,137280,0.2,0,12.32,0.25,2.75,0.0,West Ham,False,Manchester United,,-0.63,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Manchester United,2024-02-04,False,45,2,0.63,0,0,0,0,0,0.0,0,136037,0.2,0,13.74,0.2,2.2,0.0,West Ham,True,Arsenal,,-0.11,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Arsenal,,True,0,0,0.0,0,0,0,0,0,,0,134602,0.2,0,13.17,0.2,2.2,0.0,West Ham,False,Nottingham Forest,,-0.55,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,131730,0.2,0,12.64,0.2,2.2,0.0,West Ham,True,Brentford,,0.79,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,130564,0.0,0,12.15,0.2,2.2,0.0,West Ham,False,Everton,,-0.24,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Everton,,False,0,0,0.0,0,0,0,0,0,,0,129871,0.0,0,11.7,0.2,2.2,0.0,West Ham,True,Burnley,,0.39,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Burnley,,True,0,0,0.0,0,0,0,0,0,,0,128105,0.0,0,11.29,0.2,2.2,0.0,West Ham,True,Aston Villa,,0.64,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Aston Villa,,True,0,0,0.0,0,0,0,0,0,,0,124765,0.0,0,10.9,0.2,2.2,0.0,West Ham,False,Newcastle United,,-0.41,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Newcastle United,2024-03-30,False,45,3,2.63,2,0,0,0,0,0.0,0,126731,0.0,0,12.03,0.17,2.17,3.0,West Ham,True,Tottenham,,0.69,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Tottenham,2024-04-02,True,90,1,0.96,3,0,3,0,0,0.0,1,133527,0.6,0,14.55,0.14,2.29,4.0,West Ham,False,Wolverhampton,,-0.52,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Wolverhampton,2024-04-06,False,90,1,1.5,6,0,4,0,0,0.0,1,154032,1.4,0,16.91,0.12,2.75,3.0,West Ham,True,Fulham,,-0.13,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Fulham,2024-04-14,True,90,2,3.29,8,0,3,0,0,0.0,1,165878,2.0,0,19.12,0.11,3.33,1.0,West Ham,False,Crystal Palace,,0.38,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Crystal Palace,2024-04-21,False,90,5,2.47,3,0,1,0,0,0.0,1,165245,2.2,0,21.21,0.1,3.3,0.0,West Ham,True,Liverpool,,0.18,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,164037,2.2,0,20.6,0.1,3.3,0.0,West Ham,False,Chelsea,,-0.85,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Chelsea,,False,0,0,0.0,0,0,0,0,0,,0,157610,1.6,0,20.03,0.1,3.3,0.0,West Ham,True,Luton,,,0.26,109.0,33.93
Lukasz Fabianski,West Ham,Luton,,True,0,0,0.0,0,0,0,0,0,,0,148510,0.8,0,19.49,0.1,3.3,0.0,West Ham,False,Manchester City,,-1.32,0.26,109.0,33.93
Matt Macey,Luton,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,59488,0.0,0,0.0,0.0,0.0,0.0,Luton,False,Chelsea,,-0.85,,,
