Name,assists,bonus,bps,clean_sheets,creativity,element_code,end_cost,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,season_name,start_cost,starts,threat,total_points,yellow_cards
Kell_Watts_431,0,0,0,0,0.0,232977,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Kenny_Tete_285,0,0,161,2,93.4,167074,44,0.46,1.32,0.86,22.97,21,1,35.6,195.2,863,0,0,0,0,0,2023/24,45,10,67.0,27,2
Kepa_Arrizabalaga_187,0,0,0,0,0.0,109745,50,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,50,0,0.0,0,0
Kevin_De Bruyne_349,10,11,415,7,901.1,61366,106,6.9,9.3,2.4,10.92,8,4,183.6,527.6,1219,0,0,0,0,0,2023/24,105,15,406.0,98,2
Kevin_Mbabu_277,0,0,0,0,0.0,120721,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Kevin_Schade_115,2,2,81,1,58.3,513418,52,0.72,2.01,1.29,3.58,5,2,26.2,105.8,327,0,0,0,0,0,2023/24,55,3,100.0,33,0
Ki-Jana_Hoever_556,0,0,0,0,0.0,441271,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Kiano_Dyer_852,0,0,0,0,0.0,559963,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Kieffer_Moore_76,0,2,38,0,27.9,128340,46,0.33,1.77,1.44,2.26,2,1,14.1,37.4,100,0,0,0,0,0,2023/24,50,0,81.0,14,0
Kieran_Tierney_24,0,0,0,0,0.0,192895,44,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Kieran_Trippier_430,10,20,589,6,1028.5,77794,66,6.97,7.62,0.65,40.26,43,1,185.2,719.0,2235,0,0,0,0,0,2023/24,65,26,102.0,111,5
Kjell_Scherpen_147,0,0,0,0,0.0,240514,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Kobbie_Mainoo_388,1,8,327,7,256.7,516895,44,1.35,2.22,0.87,42.97,31,3,80.6,413.4,1927,0,0,0,0,0,2023/24,45,24,134.0,77,3
Konstantinos_Mavropanos_676,0,3,229,3,41.9,233963,45,0.09,1.28,1.19,29.36,27,1,45.3,300.2,1500,2,0,0,0,0,2023/24,45,16,112.0,40,2
Konstantinos_Tsimikas_311,3,4,201,4,267.5,214285,43,1.26,1.35,0.09,8.46,7,0,46.2,158.8,675,0,0,0,0,0,2023/24,45,8,35.0,48,0
Kortney_Hause_45,0,0,0,0,0.0,123354,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Kristian_Sekularac_796,0,0,0,0,0.0,511504,44,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Kristoffer_Ajer_90,1,3,323,5,166.6,191866,44,2.68,3.9,1.22,29.41,33,2,79.7,406.8,1826,0,0,0,0,0,2023/24,45,21,223.0,68,5
Kurt_Zouma_544,0,6,444,3,55.1,103192,45,0.07,1.97,1.9,59.8,63,3,92.0,636.8,2838,0,0,0,0,0,2023/24,45,32,227.0,76,3
Kyle_Walker_369,5,13,633,10,534.1,58621,55,3.2,3.6,0.4,28.61,29,0,112.6,465.4,2766,0,0,0,0,0,2023/24,50,30,126.0,123,2
Lander_Emery_866,0,0,0,0,0.0,646754,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Lawrence_Vigouroux_181,0,0,0,0,0.0,133085,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Leander_Dendoncker_40,1,3,64,0,3.9,151589,49,0.01,0.74,0.73,1.58,3,1,10.0,59.2,118,0,0,0,0,0,2023/24,50,1,37.0,20,0
Leandro_Trossard_26,2,11,398,12,384.7,116216,66,2.96,11.25,8.29,13.46,10,12,169.5,563.6,1633,0,0,0,0,0,2023/24,70,18,746.0,138,2
Leigh_Kavanagh_753,0,0,0,0,0.0,513836,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Leo_Castledine_758,0,0,0,0,0.0,517995,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Leon_Bailey_34,11,11,482,5,707.1,215711,54,7.17,13.46,6.29,36.17,32,10,199.1,663.2,2063,0,0,0,0,0,2023/24,55,22,623.0,148,5
Leon_Chiwome_836,0,0,12,0,1.2,589507,45,0.02,0.12,0.1,1.89,4,0,2.2,7.8,173,0,0,0,0,0,2023/24,45,2,13.0,5,0
Lesley_Ugochukwu_613,0,0,62,1,44.4,503714,44,0.14,0.14,0.0,7.59,6,0,10.9,60.8,296,0,0,0,0,0,2023/24,45,3,4.0,13,2
Levi_Colwill_197,1,4,355,5,113.2,460028,46,0.53,1.82,1.29,28.43,26,1,67.2,394.6,1794,0,0,0,0,0,2023/24,45,20,163.0,65,2
Lewis_Cook_66,3,5,446,8,681.9,155408,48,2.92,3.34,0.42,50.3,51,0,127.2,520.2,2787,0,0,0,1,0,2023/24,50,32,67.0,77,5
Lewis_Dobbin_624,0,0,54,1,50.5,461421,45,0.12,0.46,0.34,3.72,3,1,17.7,68.4,226,0,0,0,0,0,2023/24,45,1,59.0,18,1
Lewis_Dunk_129,1,11,567,5,205.4,83299,52,2.24,5.38,3.15,49.76,53,3,141.7,823.0,2869,0,0,0,1,0,2023/24,50,33,389.0,89,6
Lewis_Hall_204,0,3,171,2,69.1,487838,42,0.72,1.07,0.35,13.1,12,1,34.9,194.8,773,0,0,0,0,0,2023/24,45,8,85.0,38,2
Lewis_Koumas_812,0,0,0,0,0.0,514514,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Lewis_Miley_635,3,1,232,1,192.8,547719,45,1.08,2.3,1.22,30.2,29,1,56.7,237.4,1203,0,0,0,0,0,2023/24,45,14,136.0,44,1
Lewis_O'Brien_458,0,0,0,0,0.0,243345,49,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,50,0,0.0,0,0
Lewis_Orford_773,0,0,0,0,0.0,518442,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Lewis_Warrington_841,0,0,3,0,0.0,461453,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0,0,0,0,0,2023/24,45,0,0.0,1,0
Lisandro_Martínez_391,1,0,134,1,45.7,221820,47,0.08,0.08,0.0,11.65,12,0,19.4,144.4,643,1,0,0,0,0,2023/24,50,8,4.0,15,3
Lloyd_Kelly_70,1,5,293,4,141.8,235530,45,0.77,1.11,0.34,25.04,32,0,46.9,279.0,1553,0,0,0,0,0,2023/24,45,17,48.0,48,2
Lorenz_Assignon_805,2,3,140,0,176.0,503724,40,1.55,1.97,0.42,33.62,32,1,56.6,270.2,1235,0,0,0,1,0,2023/24,40,15,119.0,25,3
Loris_Karius_580,0,0,17,0,0.0,104542,39,0.0,0.0,0.0,2.4,4,0,3.2,31.8,90,0,0,0,0,4,2023/24,40,1,0.0,1,0
Louie_Marsh_654,0,0,0,0,0.0,532377,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Louie_Watson_339,0,0,0,0,0.0,223333,44,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Louis_Jackson_856,0,0,0,0,0.0,530117,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Loïc_Mbe Soh_454,0,0,0,0,0.0,242885,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Luc_De Fougerolles_625,0,0,0,0,0.0,547686,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Luca_Barrington_755,0,0,0,0,0.0,500052,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Luca_Koleosho_605,2,0,80,3,147.9,487702,48,1.07,3.03,1.96,15.55,23,1,44.5,86.8,972,0,0,0,0,0,2023/24,50,13,213.0,40,0
Lucas_Bergström_659,0,0,0,0,0.0,482158,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Lucas_Digne_42,4,5,420,6,601.7,101188,46,3.49,4.48,0.99,41.65,41,1,125.1,448.4,2405,0,0,0,0,0,2023/24,45,27,200.0,85,7
Lucas_Tolentino Coelho de Lima_539,6,7,398,4,722.3,224024,60,4.93,10.12,5.19,50.96,52,4,163.7,570.6,2627,0,0,0,0,0,2023/24,60,31,343.0,100,10
Luis_Díaz_303,7,9,413,7,844.0,244731,76,4.73,16.81,12.08,35.22,33,8,264.6,613.0,2625,0,0,0,0,0,2023/24,75,32,1190.0,142,3
Luis_Sinisterra_705,2,2,149,1,251.4,224995,55,1.03,3.65,2.62,11.39,18,2,81.7,221.4,685,0,0,0,0,0,2023/24,55,7,343.0,43,0
Lukasz_Fabianski_533,0,1,152,1,0.0,37096,42,0.0,0.0,0.0,17.0,21,0,24.6,245.6,721,0,0,0,0,33,2023/24,45,7,0.0,24,0
Luke_Berry_317,1,0,94,0,29.7,82738,46,0.15,1.14,0.99,9.8,8,2,25.6,112.6,309,0,0,0,0,0,2023/24,50,2,117.0,31,1
Luke_Chambers_726,0,0,0,0,0.0,462491,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Luke_Cundle_550,0,0,0,0,0.0,245923,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Luke_Freeman_322,0,0,0,0,0.0,49083,49,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,50,0,0.0,0,0
Luke_Harris_683,0,0,2,0,0.7,515024,45,0.01,0.29,0.28,2.26,5,0,2.1,3.2,74,0,0,0,0,0,2023/24,45,0,17.0,2,0
Luke_McNally_171,0,0,0,0,0.0,483391,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Luke_Plange_237,0,0,0,0,0.0,450541,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Luke_Shaw_398,1,0,195,4,199.3,106760,52,0.89,0.94,0.05,20.17,13,0,42.6,197.2,960,0,0,0,0,0,2023/24,55,12,29.0,31,6
Luke_Thomas_693,0,0,80,0,53.9,244619,40,0.18,0.71,0.53,21.7,29,0,24.7,127.8,916,0,0,0,0,0,2023/24,40,11,64.0,7,3
Lyle_Foster_168,3,4,229,2,263.4,435973,47,1.27,5.63,4.36,40.47,43,5,109.6,364.2,1898,0,0,0,1,0,2023/24,50,22,467.0,75,0
Mackenzie_Hunt_719,0,0,0,0,0.0,447261,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Mads Juel_Andersen_315,0,1,75,0,1.8,208904,38,0.0,0.26,0.26,7.64,6,1,15.6,126.8,397,0,0,0,0,0,2023/24,40,4,27.0,15,1
Mads_Bech Sørensen_93,0,0,0,0,0.0,228044,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Mads_Bidstrup_94,0,0,0,0,0.0,481405,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Mads_Roerslev Rasmussen_114,2,3,354,5,281.3,226956,44,1.34,2.39,1.05,37.71,40,1,76.3,382.0,1975,0,0,0,0,0,2023/24,45,22,94.0,75,1
Mahamadou_Susoho_762,0,0,0,0,0.0,496283,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Mahmoud_Dahoud_128,1,0,68,1,127.2,168090,48,0.54,0.76,0.22,5.16,6,0,21.7,70.4,449,0,0,0,1,0,2023/24,50,6,24.0,14,1
Malang_Sarr_214,0,0,0,0,0.0,204727,43,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Malcolm_Ebiowei_224,0,0,0,0,0.0,450535,44,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Malo_Gusto_203,6,10,409,5,494.8,482609,43,3.39,4.4,1.01,26.12,28,0,110.4,434.8,1746,0,0,0,1,0,2023/24,40,19,174.0,74,7
Manor_Solomon_583,2,2,53,0,144.3,235674,51,0.75,1.16,0.41,1.79,2,0,28.0,73.4,196,0,0,0,0,0,2023/24,55,2,61.0,14,1
Manuel Benson_Hedilazio_159,0,0,22,0,26.4,183751,52,0.18,0.25,0.07,4.54,5,0,7.5,17.6,110,0,0,0,0,0,2023/24,55,1,30.0,8,0
Manuel_Akanji_341,0,8,560,11,298.7,211975,50,1.79,3.56,1.77,25.72,23,2,97.4,536.4,2512,0,0,0,1,0,2023/24,50,28,137.0,112,2
Marc_Cucurella Saseta_198,3,3,318,4,283.9,179268,49,1.01,2.17,1.16,31.18,33,0,79.3,384.4,1783,1,0,0,0,0,2023/24,50,20,122.0,44,10
Marc_Guéhi_228,1,6,397,6,106.6,209036,42,1.0,1.58,0.58,31.51,32,0,56.1,417.8,2020,0,0,0,0,0,2023/24,45,23,35.0,66,2
Marcelo_de Araújo Pitaluga Filho_756,0,0,0,0,0.0,443629,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Marcos_Senesi_83,5,13,486,6,311.2,221466,44,2.27,4.25,1.98,40.83,44,4,119.7,735.0,2239,0,0,0,0,0,2023/24,45,26,147.0,102,13
Marcus_Bettinelli_192,0,0,-3,0,0.0,122074,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,-1,1
Marcus_Oliveira Alencar_11,0,0,0,0,0.0,479683,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Marcus_Rashford_396,3,0,330,7,358.6,176297,84,2.8,9.93,7.13,48.29,37,7,148.3,453.2,2264,0,0,0,0,0,2023/24,90,26,672.0,108,2
Marcus_Tavernier_86,4,5,324,8,649.4,201658,50,4.24,8.12,3.88,32.42,38,3,157.8,468.4,2118,0,0,0,0,0,2023/24,55,25,460.0,89,3
Marek_Rodák_284,0,0,-3,0,0.0,155529,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,-1,1
Mario_Lemina_565,1,13,490,4,333.6,151086,49,1.26,5.86,4.6,60.17,55,4,142.7,621.6,2969,0,0,0,1,0,2023/24,50,34,470.0,95,10
Mark_Flekken_101,1,12,685,7,40.3,118342,47,0.14,0.14,0.0,54.01,63,0,96.2,921.2,3285,0,0,0,0,115,2023/24,45,37,0.0,119,3
Mark_Gillespie_411,0,0,0,0,0.0,81441,39,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Mark_O’Mahony_741,0,0,5,0,1.6,574402,45,0.0,0.06,0.06,1.28,1,0,1.3,6.0,61,0,0,0,0,0,2023/24,45,1,6.0,2,1
Mark_Travers_88,0,2,79,2,0.0,229600,40,0.0,0.0,0.0,6.96,5,0,9.3,92.6,360,0,0,0,0,13,2023/24,40,4,0.0,19,0
Martin_Dubravka_409,0,3,426,4,10.0,67089,43,0.0,0.0,0.0,44.34,42,0,67.2,661.0,1984,0,0,1,0,88,2023/24,40,22,0.0,75,1
Martin_Ødegaard_14,11,26,703,19,1499.4,184029,86,10.16,17.69,7.53,25.26,23,8,317.0,910.4,3098,0,0,0,0,0,2023/24,85,35,757.0,186,2
Marvelous_Nakamba_52,0,0,131,0,102.8,184704,43,0.49,0.67,0.18,26.26,24,0,26.5,146.4,1131,0,0,0,0,0,2023/24,45,13,14.0,21,5
Mason_Burstow_623,0,0,6,0,0.6,534392,45,0.0,0.0,0.0,0.9,1,0,0.3,0.4,8,0,0,0,0,0,2023/24,45,0,2.0,2,0
Mason_Holgate_255,0,0,69,0,22.7,194164,40,0.2,0.75,0.55,19.41,27,0,15.9,117.8,711,0,0,0,1,0,2023/24,40,9,19.0,1,3
Mason_Mount_209,0,0,93,1,107.6,184341,68,0.37,0.74,0.37,9.95,13,1,27.9,105.8,509,0,0,0,0,0,2023/24,70,5,64.0,23,2
Mateo_Kovačić_356,0,2,316,9,365.9,91651,46,1.66,2.9,1.24,13.55,14,1,76.0,265.0,1539,0,0,0,0,0,2023/24,50,16,129.0,59,4
Matheus Luiz_Nunes_566,2,1,118,2,221.3,465351,47,1.71,2.6,0.89,10.39,13,0,51.8,146.0,831,0,0,0,1,0,2023/24,50,9,150.0,32,0
Matheus_França de Oliveira_615,2,0,47,0,77.7,536694,48,0.46,0.79,0.33,3.49,7,0,16.5,36.4,224,0,0,0,0,0,2023/24,50,1,53.0,16,1
Matheus_Santos Carneiro Da Cunha_590,7,15,520,6,409.8,430871,55,2.97,12.46,9.49,48.51,46,12,206.4,786.0,2438,0,0,0,0,0,2023/24,55,29,872.0,135,9
Mathias_Jensen_106,4,10,422,9,689.3,207283,52,4.89,5.6,0.71,36.36,45,3,130.4,481.2,2201,0,0,0,0,0,2023/24,55,27,135.0,98,5
Mathias_Jorgensen_121,0,3,179,2,94.0,48760,43,0.55,1.29,0.74,19.72,24,1,40.0,216.0,1086,0,0,0,0,0,2023/24,45,12,90.0,29,4
Matija_Šarkić_571,0,0,0,0,0.0,216208,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Matt_Doherty_598,0,1,186,1,168.1,87835,43,0.86,1.75,0.89,23.16,21,1,52.9,237.8,1136,0,0,0,0,0,2023/24,45,9,122.0,41,2
Matt_Macey_323,0,0,0,0,0.0,113534,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Matt_Ritchie_425,0,0,49,0,9.1,56983,43,0.07,1.05,0.98,4.52,5,1,18.5,70.0,120,0,0,0,0,0,2023/24,45,0,106.0,17,1
Matt_Targett_428,0,0,15,0,11.9,169359,42,0.01,0.01,0.0,1.77,4,0,2.2,9.2,77,0,0,0,0,0,2023/24,45,1,0.0,2,1
Matt_Turner_28,0,0,278,2,0.0,224068,37,0.0,0.0,0.0,25.43,28,0,37.9,379.6,1530,0,0,0,0,55,2023/24,40,17,0.0,41,2
Matthew_Cox_97,0,0,0,0,0.0,503300,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Matthew_Dibley-Dias_652,0,0,0,0,0.0,515023,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Matthew_Whittingham_749,0,0,0,0,0.0,483398,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Matty_Cash_36,2,4,337,3,231.8,199796,45,2.47,6.88,4.41,36.78,36,2,107.1,465.2,2138,1,0,0,0,0,2023/24,45,23,378.0,64,8
Matz_Sels_808,0,1,206,1,10.0,85633,45,0.09,0.09,0.0,20.5,27,0,30.3,293.2,1440,0,0,0,0,37,2023/24,45,16,0.0,34,1
Mauro_Bandeira_815,0,0,0,0,0.0,504751,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Max_Aarons_643,1,0,199,2,114.0,232980,44,0.89,0.93,0.04,26.75,35,0,31.8,179.6,1233,0,0,0,0,0,2023/24,45,13,27.0,28,1
Max_Kilman_563,0,3,592,5,233.1,214048,44,1.12,2.9,1.78,67.17,65,2,130.2,853.6,3420,0,0,0,0,0,2023/24,45,38,212.0,82,7
Max_Kinsey_802,0,0,0,0,0.0,496683,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Max_Lowe_484,1,0,47,0,31.9,155197,43,0.09,0.67,0.58,11.1,12,0,15.2,102.2,498,0,0,0,0,0,2023/24,45,4,18.0,13,1
Maxime_Esteve_806,0,0,157,0,38.9,477717,40,0.16,0.43,0.27,27.6,28,0,29.9,229.2,1310,0,0,0,0,0,2023/24,40,15,29.0,15,6
Maxwel_Cornet_527,0,0,40,0,48.4,149519,52,0.02,0.42,0.4,2.82,3,1,14.6,44.0,109,0,0,0,0,0,2023/24,55,1,54.0,13,0
Micah_Hamilton_771,0,0,0,0,0.0,462438,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Michael_Dacosta Gonzalez_849,0,0,0,0,0.0,596572,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Michael_Keane_257,0,2,72,1,4.6,106611,42,0.06,0.62,0.56,10.81,13,1,20.5,108.2,437,0,0,0,0,0,2023/24,45,4,92.0,18,2
Michael_Ndiweni_745,0,0,3,0,0.0,490150,44,0.0,0.0,0.0,0.0,0,0,0.0,0.2,1,0,0,0,0,0,2023/24,45,0,0.0,1,0
Michael_Obafemi_174,0,0,4,0,0.6,220598,49,0.01,0.12,0.11,0.03,0,0,1.7,0.0,19,0,0,0,0,0,2023/24,50,0,17.0,2,0
Michael_Olakigbe_620,0,0,14,0,4.1,501284,45,0.02,0.16,0.14,0.7,0,0,3.5,4.8,51,0,0,0,0,0,2023/24,45,0,27.0,8,0
Michael_Olise_236,6,21,438,3,568.7,443661,57,4.96,10.28,5.32,18.89,19,10,175.4,627.6,1272,0,0,0,0,0,2023/24,60,14,556.0,125,0
Michail_Antonio_523,2,8,228,5,132.2,57531,57,1.28,6.72,5.45,35.84,34,6,82.7,308.6,1692,0,0,0,0,0,2023/24,60,21,395.0,78,6
Michał_Karbownik_136,0,0,0,0,0.0,442229,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Micky_van de Ven_639,0,10,501,5,56.7,491279,44,0.33,0.94,0.61,37.56,38,3,70.5,561.6,2341,0,0,0,0,0,2023/24,45,27,85.0,81,5
Miguel_Almirón Rejala_402,1,4,277,5,369.7,179018,60,2.39,6.96,4.57,38.15,40,3,110.1,299.8,1930,0,0,0,0,0,2023/24,65,23,434.0,77,2
Mike_Trésor_706,0,0,73,0,110.5,437748,52,0.54,0.91,0.37,10.04,10,0,18.0,44.4,410,0,0,0,0,0,2023/24,55,3,24.0,20,0
Mikey_Moore_860,0,0,4,0,0.5,499721,45,0.0,0.0,0.0,0.05,0,0,0.1,1.0,3,0,0,0,0,0,2023/24,45,0,0.0,2,0
Mikkel_Damsgaard_98,4,0,155,5,179.1,440089,48,0.93,1.69,0.76,10.11,9,0,44.7,162.6,829,0,0,0,0,0,2023/24,50,7,103.0,45,2
Milos_Kerkez_595,2,1,290,6,216.5,544877,44,1.06,2.38,1.32,36.85,37,0,67.7,310.0,1966,1,0,0,1,0,2023/24,45,22,150.0,59,4
Mohamed_Dräger_444,0,0,0,0,0.0,173399,40,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,40,0,0.0,0,0
Mohamed_Elneny_3,1,0,16,0,2.1,153256,44,0.01,0.09,0.08,0.13,0,0,1.6,4.0,25,0,0,0,0,0,2023/24,45,0,10.0,6,0
Mohamed_Salah_308,12,24,621,8,892.2,118748,134,7.47,28.36,20.89,32.22,30,18,346.0,1033.8,2531,0,2,0,0,0,2023/24,125,28,1531.0,211,2
Mohammed_Kudus_689,9,13,476,3,472.9,460842,67,3.48,8.54,5.06,49.5,61,8,170.8,667.2,2485,0,0,0,0,0,2023/24,65,27,566.0,137,6
Moisés_Caicedo Corozo_126,3,6,466,7,403.2,486672,45,2.01,2.43,0.42,46.79,50,1,108.2,613.6,2865,0,0,0,0,0,2023/24,50,33,68.0,84,11
Morgan_Gibbs-White_447,12,13,563,5,1155.2,222531,57,6.79,13.44,6.65,49.08,59,5,235.6,703.2,3156,0,0,0,0,0,2023/24,60,35,495.0,142,9
Morgan_Rogers_803,1,0,114,2,118.4,244850,50,0.33,1.68,1.35,14.55,13,3,44.5,177.8,636,0,0,0,0,0,2023/24,50,8,150.0,35,3
Morgan_Sanson_56,0,0,0,0,0.0,122775,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Moussa_Diaby_599,11,10,429,8,617.8,243557,63,4.24,11.64,7.4,35.75,40,6,180.6,515.4,2168,0,0,0,0,0,2023/24,65,25,675.0,142,1
Moussa_Niakhaté_457,0,1,238,1,51.7,199170,45,0.25,1.55,1.3,27.6,36,1,42.3,316.6,1456,0,0,0,1,0,2023/24,45,15,55.0,29,3
Murillo_Santiago Costa dos Santos_696,2,1,451,3,115.0,575476,45,0.64,2.42,1.78,42.99,56,0,95.8,678.4,2790,1,0,0,0,0,2023/24,45,32,164.0,58,5
Mykhailo_Mudryk_210,5,5,291,7,457.5,465920,63,3.15,7.92,4.77,25.05,28,5,122.4,347.2,1564,0,0,0,0,0,2023/24,65,18,420.0,94,5
Myles_Lewis-Skelly_764,0,0,0,0,0.0,499169,45,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Myles_Peart-Harris_744,0,0,6,0,10.9,450539,45,0.0,0.0,0.0,0.07,0,0,1.5,2.2,11,0,0,0,0,0,2023/24,45,0,2.0,3,0
Máximo_Perrone_363,0,0,0,0,0.0,482769,44,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2023/24,45,0,0.0,0,0
Naouirou_Ahamada_219,0,0,52,0,25.2,466117,43,0.12,0.52,0.4,8.93,14,0,12.9,41.2,332,0,0,0,1,0,2023/24,45,0,61.0,16,2
Nathan_Aké_342,3,6,483,6,197.7,126184,50,1.14,3.61,2.47,21.14,20,2,89.7,447.2,2039,0,0,0,0,0,2023/24,50,24,249.0,99,0
Nathan_Collins_96,1,8,489,7,151.5,432830,45,0.95,2.54,1.59,41.61,51,1,98.7,653.8,2649,0,0,0,0,0,2023/24,45,29,180.0,84,3
Nathan_Fraser_704,0,0,17,1,29.2,531363,45,0.06,0.38,0.32,3.25,3,0,8.6,22.4,183,0,0,0,0,0,2023/24,45,1,36.0,7,1
Nathan_Patterson_262,2,3,187,2,138.2,243571,43,1.03,1.37,0.34,20.6,21,0,37.3,207.2,1000,0,0,0,0,0,2023/24,45,9,26.0,34,4
Nathan_Redmond_600,0,0,38,0,52.5,83283,47,0.37,0.4,0.03,3.92,5,0,9.4,23.8,132,0,0,0,0,0,2023/24,50,0,18.0,11,1
